 26463.02152778,  7.158685E+02,  5.992910E+01, 283.537559,  19.419171,  90.000000
 26463.02222222,  7.286309E+02,  5.645511E+01, 281.534868,  19.302325,  90.000000
 26463.02291667,  7.407927E+02,  5.297143E+01, 279.831100,  19.205407,  90.000000
 26463.02361111,  7.523208E+02,  4.948282E+01, 278.348179,  19.123212,  90.000000
 26463.02430556,  7.631852E+02,  4.599233E+01, 277.032370,  19.052158,  90.000000
 26463.02500000,  7.733587E+02,  4.250190E+01, 275.845517,  18.989701,  90.000000
 26463.02569444,  7.828170E+02,  3.901273E+01, 274.759759,  18.933984,  90.000000
 26463.02638889,  7.915382E+02,  3.552555E+01, 273.754252,  18.883617,  90.000000
 26463.02708333,  7.995030E+02,  3.204076E+01, 272.813044,  18.837536,  90.000000
 26463.02777778,  8.066944E+02,  2.855851E+01, 271.923665,  18.794911,  90.000000
 26463.02847222,  8.130974E+02,  2.507881E+01, 271.076175,  18.755078,  90.000000
 26463.02916667,  8.186990E+02,  2.160152E+01, 270.262486,  18.717499,  90.000000
 26463.02986111,  8.234885E+02,  1.812644E+01, 269.475890,  18.681726,  90.000000
 26463.03055556,  8.274565E+02,  1.465329E+01, 268.710697,  18.647380,  90.000000
 26463.03125000,  8.305957E+02,  1.118175E+01, 267.961981,  18.614132,  90.000000
 26463.03194444,  8.329002E+02,  7.711467E+00, 267.225367,  18.581691,  90.000000
 26463.03263889,  8.343658E+02,  4.242072E+00, 266.496873,  18.549792,  90.000000
 26463.03333333,  8.349899E+02,  7.731753E-01, 265.772769,  18.518185,  90.000000
 26463.03402778,  8.347713E+02, -2.695620E+00, 265.049461,  18.486631,  90.000000
 26463.03472222,  8.337103E+02, -6.164710E+00, 264.323378,  18.454892,  90.000000
 26463.03541667,  8.318088E+02, -9.634488E+00, 263.590868,  18.422725,  90.000000
 26463.03611111,  8.290702E+02, -1.310533E+01, 262.848074,  18.389872,  90.000000
 26463.03680556,  8.254994E+02, -1.657761E+01, 262.090818,  18.356055,  90.000000
 26463.03750000,  8.211030E+02, -2.005166E+01, 261.314441,  18.320963,  90.000000
 26463.03819444,  8.158893E+02, -2.352777E+01, 260.513626,  18.284242,  90.000000
 26463.03888889,  8.098684E+02, -2.700619E+01, 259.682155,  18.245477,  90.000000
 26463.03958333,  8.030521E+02, -3.048708E+01, 258.812611,  18.204174,  90.000000
 26463.04027778,  7.954543E+02, -3.397050E+01, 257.895950,  18.159730,  90.000000
 26463.04097222,  7.870911E+02, -3.745639E+01, 256.920935,  18.111396,  90.000000
 26463.04166667,  7.779807E+02, -4.094446E+01, 255.873316,  18.058221,  90.000000
 26463.04236111,  7.681438E+02, -4.443414E+01, 254.734649,  17.998977,  90.000000
 26463.04305556,  7.576035E+02, -4.792447E+01, 253.480538,  17.932036,  90.000000
 26463.04375000,  7.463856E+02, -5.141387E+01, 252.077945,  17.855196,  90.000000
 26463.04444444,  7.345189E+02, -5.489986E+01, 250.480938,  17.765396,  90.000000
 26463.04513889,  7.220351E+02, -5.837855E+01, 248.623743,  17.658250,  90.000000
 26463.04583333,  7.089689E+02, -6.184373E+01, 246.408926,  17.527262,  90.000000
 26463.04652778,  6.953585E+02, -6.528534E+01, 243.686393,  17.362426,  90.000000
 26463.04722222,  6.812454E+02, -6.868635E+01, 240.214273,  17.147618,  90.000000
 26463.04791667,  6.666745E+02, -7.201646E+01, 235.582540,  16.855503,  90.000000
 26463.04861111,  6.516944E+02, -7.521809E+01, 229.059348,  16.437290,  90.000000
