0.93897,-0.344,-0.92991
0.91102,-0.41236,-0.94957
0.86312,-0.50499,-0.96546
0.77451,-0.63257,-0.97753
0.60025,-0.79981,-0.98575
0.27268,-0.96211,-0.99007
0.17774,0.98408,-0.99049
0.54223,0.84023,-0.987
0.7443,0.66784,-0.97962
0.84679,0.53193,-0.96837
0.9014,0.43298,-0.95329
0.93283,0.36033,-0.93445
0.95223,0.30539,-0.91189
0.96493,0.26252,-0.88571
0.97364,0.22809,-0.856
0.97985,0.19973,-0.82285
0.98442,0.17583,-0.78641
0.98786,0.15532,-0.74678
0.99052,0.13739,-0.70412
0.99259,0.1215,-0.65858
0.99424,0.1072,-0.61033
0.99555,0.094184,-0.55955
0.99662,0.082193,-0.50642
0.99747,0.071028,-0.45114
0.99817,0.060527,-0.39393
0.99872,0.050557,-0.335
0.99916,0.041004,-0.27459
0.9995,0.031769,-0.21291
0.99974,0.022767,-0.15023
0.9999,0.013916,-0.086786
0.99999,0.0051431,-0.022839
0.99999,-0.0036245,0.041349
0.99992,-0.012459,0.10551
0.99977,-0.021437,0.16938
0.99953,-0.030636,0.23268
0.99919,-0.040146,0.29514
0.99875,-0.050065,0.35647
0.99817,-0.060509,0.41642
0.99743,-0.071616,0.47471
0.9965,-0.083552,0.53106
0.99533,-0.096525,0.58521
0.99384,-0.1108,0.63692
0.99194,-0.12671,0.68593
0.98947,-0.14471,0.73199
0.98622,-0.16542,0.77489
0.98184,-0.18969,0.81441
0.97578,-0.21874,0.85035
0.9671,-0.25438,0.88252
0.95414,-0.29936,0.91075
0.93371,-0.35803,0.93491
0.89928,-0.43738,0.95486
0.83628,-0.5483,0.97049
0.71053,-0.70366,0.98173
0.45051,-0.89277,0.98851
0.0051115,-0.99999,0.99078
0.44236,0.89684,0.98856
0.7053,0.70891,0.98183
0.8328,0.55357,0.97064
0.89677,0.4425,0.95504
0.93179,0.36301,0.93513
0.9526,0.30424,0.91099
0.96583,0.25919,0.88277
0.9747,0.2235,0.8506
0.98092,0.19441,0.81466
0.98542,0.17011,0.77512
0.98878,0.14938,0.73219
0.99134,0.13136,0.68608
0.99332,0.11543,0.63702
0.99487,0.10114,0.58525
0.99611,0.088155,0.53102
0.99709,0.076208,0.47459
0.99788,0.06509,0.41621
0.99851,0.054635,0.35617
0.999,0.044706,0.29473
0.99938,0.035186,0.23217
0.99966,0.025975,0.16876
0.99986,0.016987,0.10479
0.99997,0.0081395,0.040524
1,-0.00064146,-0.023763
0.99996,-0.009429,-0.087804
0.99983,-0.018296,-0.15133
0.99963,-0.027317,-0.2141
0.99933,-0.036572,-0.27584
0.99893,-0.046149,-0.33631
0.99842,-0.056146,-0.39529
0.99777,-0.066678,-0.45253
0.99696,-0.077881,-0.50783
0.99595,-0.089916,-0.56096
0.99468,-0.10299,-0.61174
0.99309,-0.11735,-0.65997
0.99107,-0.13333,-0.70547
0.98848,-0.15135,-0.74808
0.9851,-0.172,-0.78764
0.98059,-0.19606,-0.82401
0.97444,-0.22465,-0.85707
0.96577,-0.25939,-0.88668
0.95309,-0.3027,-0.91275
0.93362,-0.35827,-0.93519
0.90193,-0.43188,-0.95391
0.84657,-0.53228,-0.96885
0.74215,-0.67024,-0.97996
0.53577,-0.84436,-0.9872
0.16582,-0.98616,-0.99054
0.28351,0.95897,-0.98998
0.60536,0.79595,-0.98551
0.776,0.63073,-0.97716
0.86308,0.50506,-0.96495
0.91039,0.41374,-0.94892
0.93815,0.34624,-0.92913
0.95556,0.29478,-0.90566
0.96712,0.25432,-0.87858
0.97514,0.2216,-0.848
0.9809,0.19449,-0.81401
0.98518,0.17154,-0.77675
0.98842,0.15174,-0.73634
0.99093,0.13437,-0.69294
0.9929,0.11892,-0.6467
0.99448,0.10497,-0.59779
0.99574,0.092232,-0.54639
0.99676,0.080465,-0.4927
0.99758,0.069481,-0.43691
0.99825,0.059126,-0.37924
0.99879,0.04927,-0.31991
0.99921,0.039805,-0.25914
0.99953,0.030636,-0.19718
0.99977,0.021678,-0.13428
0.99992,0.012853,-0.070674
0.99999,0.004087,-0.0066321
0.99999,-0.004692,0.057584
0.99991,-0.013557,0.12171
0.99974,-0.022584,0.18547
0.99949,-0.031855,0.24859
0.99914,-0.04146,0.31079
0.99867,-0.051502,0.37181
0.99807,-0.062103,0.43137
0.9973,-0.073405,0.4892
0.99633,-0.085585,0.54502
0.9951,-0.098863,0.59859
0.99354,-0.11352,0.64964
0.99152,-0.12992,0.69792
0.9889,-0.14855,0.74321
0.98543,-0.17008,0.78528
0.98072,-0.19544,0.8239
0.97413,-0.22597,0.8589
0.96461,-0.26369,0.89009
0.95019,-0.31169,0.9173
0.92708,-0.37486,0.9404
0.88735,-0.46109,0.95926
0.81295,-0.58234,0.97378
0.6616,-0.74986,0.98388
0.35381,-0.93532,0.98951
0.11979,0.9928,0.99064
0.52633,0.85028,0.98727
0.74629,0.66562,0.9794
0.85264,0.52251,0.96708
0.90715,0.42081,0.95038
0.93768,0.3475,0.92938
0.95618,0.29278,0.90419
0.96813,0.25046,0.87495
0.97624,0.21668,0.84181
0.98198,0.18897,0.80494
0.98618,0.16568,0.76452
0.98933,0.14571,0.72076
0.99174,0.12828,0.67389
0.99362,0.11281,0.62412
0.9951,0.098884,0.57171
0.99628,0.086187,0.5169
0.99722,0.074471,0.45996
0.99798,0.063538,0.40114
0.99858,0.05323,0.34072
0.99906,0.043417,0.27898
0.99942,0.033986,0.21619
0.99969,0.024841,0.15263
0.99987,0.015897,0.088562
0.99997,0.0070747,0.024274
1,-0.0016999,-0.039968
0.99994,-0.010499,-0.1039
0.99981,-0.019397,-0.16725
0.99959,-0.028468,-0.22977
0.99929,-0.037795,-0.2912
0.99887,-0.047467,-0.35132
0.99834,-0.057587,-0.40987
0.99767,-0.068273,-0.46663
0.99682,-0.079668,-0.5214
0.99576,-0.091943,-0.57395
0.99444,-0.10531,-0.6241
0.99277,-0.12005,-0.67166
0.99064,-0.13649,-0.71644
0.9879,-0.15512,-0.7583
0.98429,-0.17654,-0.79707
0.97946,-0.20162,-0.83262
0.97282,-0.23158,-0.86482
0.96336,-0.26821,-0.89355
0.94936,-0.31419,-0.91872
0.92756,-0.37367,-0.94023
0.89147,-0.45308,-0.95801
0.82715,-0.56198,-0.97199
0.70366,-0.71053,-0.98214
0.46046,-0.88768,-0.9884
0.052957,-0.9986,-0.99077
0.37975,0.92509,-0.98923
0.65875,0.75236,-0.98378
0.80271,0.59637,-0.97446
0.87704,0.48041,-0.96129
0.91825,0.39601,-0.94431
0.94287,0.33316,-0.92359
0.95857,0.28487,-0.89921
0.96911,0.24661,-0.87124
0.97651,0.21547,-0.83979
0.98188,0.18953,-0.80497
0.98588,0.16745,-0.7669
0.98894,0.14832,-0.72572
0.99132,0.13148,-0.68159
0.9932,0.11643,-0.63466
0.9947,0.10282,-0.5851
0.99591,0.090343,-0.5331
0.99689,0.078789,-0.47886
0.99769,0.067976,-0.42257
0.99833,0.057757,-0.36445
0.99885,0.048009,-0.30473
0.99925,0.038626,-0.24363
0.99956,0.029517,-0.1814
0.99979,0.020599,-0.11829
0.99993,0.011795,-0.05454
1,0.003031,0.0095793
0.99998,-0.005764,0.073806
0.99989,-0.014664,0.13787
0.99972,-0.023746,0.2015
0.99945,-0.033094,0.26443
0.99908,-0.042801,0.32637
0.9986,-0.052975,0.38705
0.99797,-0.06374,0.4462
0.99716,-0.07525,0.50356
0.99615,-0.087688,0.55884
0.99486,-0.10129,0.6118
0.99321,-0.11635,0.66217
0.99108,-0.13327,0.70972
0.98829,-0.15257,0.75422
0.98457,-0.17498,0.79543
0.97949,-0.20151,0.83316
0.97232,-0.23366,0.8672
0.96183,-0.27366,0.8974
0.94572,-0.32498,0.92357
0.91947,-0.39316,0.9456
0.87336,-0.48707,0.96337
0.78496,-0.61954,0.97677
0.60256,-0.79807,0.98574
0.24449,-0.96965,0.99023
0.23909,0.971,0.99021
0.5972,0.80209,0.98569
0.7802,0.62553,0.97668
0.86934,0.49422,0.96324
0.91609,0.40097,0.94543
0.94286,0.3332,0.92336
0.95938,0.28213,0.89713
0.9702,0.2423,0.86688
0.97764,0.21027,0.83278
0.98296,0.18382,0.79499
0.98688,0.16147,0.75371
0.98984,0.14221,0.70914
0.99212,0.12533,0.66152
0.9939,0.11029,0.61106
0.99531,0.096709,0.55802
0.99644,0.084286,0.50265
0.99735,0.072787,0.44522
0.99807,0.062029,0.38598
0.99865,0.05186,0.32521
0.99911,0.042154,0.26319
0.99946,0.032806,0.20018
0.99972,0.023722,0.13647
0.99989,0.014817,0.072335
0.99998,0.0060151,0.0080426
1,-0.0027577,-0.056136
0.99993,-0.011574,-0.11993
0.99979,-0.020507,-0.18309
0.99956,-0.029633,-0.24535
0.99924,-0.039037,-0.30647
0.99881,-0.048811,-0.3662
0.99825,-0.059061,-0.42432
0.99755,-0.069911,-0.4806
0.99667,-0.081509,-0.53482
0.99557,-0.094037,-0.58678
0.99418,-0.10772,-0.63629
0.99243,-0.12285,-0.68316
0.99018,-0.13979,-0.72723
0.98727,-0.15905,-0.76832
0.98343,-0.1813,-0.80629
0.97824,-0.20748,-0.84101
0.97104,-0.23892,-0.87235
0.96069,-0.27761,-0.9002
0.94519,-0.32652,-0.92445
0.92069,-0.3903,-0.94503
0.87938,-0.47612,-0.96187
0.80428,-0.59426,-0.97489
0.65788,-0.75312,-0.98407
0.37386,-0.92749,-0.98936
0.061775,0.99809,-0.99075
0.46494,0.88534,-0.98823
0.70369,0.71051,-0.98181
0.82528,0.56472,-0.97152
0.88906,0.45778,-0.95739
0.92513,0.37965,-0.93947
0.94708,0.32101,-0.91783
0.96128,0.27559,-0.89253
0.97093,0.23935,-0.86368
0.97777,0.20968,-0.83137
0.98278,0.18481,-0.79572
0.98654,0.16355,-0.75686
0.98942,0.14505,-0.71492
0.99168,0.1287,-0.67007
0.99348,0.11404,-0.62246
0.99491,0.10074,-0.57226
0.99607,0.088513,-0.51968
0.99702,0.077161,-0.46489
0.99779,0.06651,-0.40812
0.99841,0.056419,-0.34957
0.99891,0.046772,-0.28947
0.9993,0.037466,-0.22806
0.9996,0.028411,-0.16557
0.99981,0.019528,-0.10226
0.99994,0.01074,-0.03839
1,0.0019739,0.025791
0.99998,-0.0068417,0.090011
0.99988,-0.015782,0.154
0.99969,-0.024924,0.21749
0.99941,-0.034355,0.2802
0.99902,-0.044171,0.34186
0.99851,-0.054484,0.40219
0.99786,-0.065425,0.46092
0.99702,-0.077153,0.51777
0.99595,-0.089865,0.5725
0.9946,-0.10381,0.62483
0.99286,-0.11931,0.67452
0.9906,-0.13678,0.72132
0.98763,-0.15679,0.765
0.98364,-0.18014,0.80536
0.97814,-0.20795,0.84217
0.97031,-0.24186,0.87525
0.95872,-0.28436,0.90444
0.94066,-0.33935,0.92958
0.91068,-0.41311,0.95053
0.85685,-0.51557,0.9672
0.75125,-0.66001,0.97948
0.53181,-0.84687,0.98731
0.12524,-0.99213,0.99065
0.3483,0.93738,0.98949
0.6563,0.7545,0.98382
0.80835,0.5887,0.97368
0.88348,0.46846,0.95912
0.92383,0.3828,0.94022
0.94742,0.31998,0.91708
0.96224,0.27222,0.88981
0.97208,0.23465,0.85857
0.97893,0.20422,0.82352
0.98386,0.17894,0.78483
0.98752,0.15746,0.7427
0.99031,0.13887,0.69734
0.99247,0.12251,0.64898
0.99416,0.10787,0.59785
0.99551,0.094613,0.5442
0.9966,0.082447,0.48829
0.99747,0.071154,0.43038
0.99816,0.06056,0.37074
0.99872,0.050521,0.30963
0.99916,0.040918,0.24734
0.9995,0.031646,0.18414
0.99974,0.022616,0.12031
0.99991,0.013746,0.056116
0.99999,0.0049597,-0.0081643
0.99999,-0.0038159,-0.072263
0.99992,-0.012653,-0.13591
0.99977,-0.021626,-0.19886
0.99953,-0.030814,-0.26085
0.99919,-0.040301,-0.32163
0.99874,-0.050183,-0.38098
0.99816,-0.060571,-0.43864
0.99743,-0.071593,-0.49442
0.99652,-0.083406,-0.54808
0.99536,-0.0962,-0.59944
0.99391,-0.11022,-0.6483
0.99206,-0.12576,-0.69448
0.98969,-0.14324,-0.73781
0.9866,-0.16317,-0.77813
0.98249,-0.18631,-0.8153
0.97691,-0.21366,-0.84918
0.96909,-0.24671,-0.87965
0.95774,-0.28764,-0.90661
0.94051,-0.33977,-0.92995
0.91285,-0.4083,-0.9496
0.86534,-0.50119,-0.96549
0.77722,-0.62923,-0.97755
0.60354,-0.79733,-0.98576
0.27645,-0.96103,-0.99007
0.1739,0.98476,-0.99048
0.53879,0.84244,-0.98699
0.74144,0.67102,-0.9796
0.84445,0.53563,-0.96834
0.89947,0.43699,-0.95326
0.9312,0.36451,-0.9344
0.95084,0.30969,-0.91184
0.96373,0.26689,-0.88564
0.97259,0.23251,-0.85591
0.97893,0.20418,-0.82275
0.98361,0.18032,-0.78628
0.98715,0.15982,-0.74663
0.98988,0.14191,-0.70395
0.99203,0.12603,-0.65838
0.99374,0.11174,-0.6101
0.99511,0.098727,-0.55928
0.99623,0.086741,-0.50612
0.99714,0.075579,-0.45081
0.99788,0.06508,-0.39356
0.99848,0.055111,-0.33459
0.99896,0.045558,-0.27413
0.99934,0.036322,-0.21242
0.99963,0.027317,-0.14969
0.99983,0.018464,-0.086211
0.99995,0.0096873,-0.022226
1,0.00091461,0.041998
0.99997,-0.0079265,0.1062
0.99986,-0.016911,0.17009
0.99966,-0.02612,0.23342
0.99936,-0.03564,0.2959
0.99896,-0.045573,0.35725
0.99843,-0.056033,0.41721
0.99774,-0.067159,0.4755
0.99687,-0.079118,0.53185
0.99575,-0.092119,0.586
0.99432,-0.10643,0.63769
0.99248,-0.12238,0.68667
0.99009,-0.14044,0.73271
0.98692,-0.16123,0.77557
0.98263,-0.18559,0.81505
0.97666,-0.21477,0.85093
0.96809,-0.2506,0.88304
0.95524,-0.29585,0.91122
0.9349,-0.35492,0.93531
0.90048,-0.43491,0.95518
0.83724,-0.54683,0.97074
0.71052,-0.70367,0.98189
0.44807,-0.894,0.98859
0.00059244,-1,0.99078
0.44479,0.89564,0.98847
0.70529,0.70892,0.98166
0.83182,0.55505,0.97039
0.89554,0.44498,0.95472
0.93057,0.36612,0.93473
0.95147,0.30775,0.91053
0.9648,0.26297,0.88225
0.97379,0.22747,0.85003
0.9801,0.19851,0.81403
0.98469,0.17431,0.77445
0.98813,0.15365,0.73149
0.99075,0.13568,0.68535
0.9928,0.1198,0.63627
0.99441,0.10555,0.58449
0.9957,0.092591,0.53025
0.99674,0.080667,0.47381
0.99758,0.069569,0.41545
0.99825,0.05913,0.35542
0.99879,0.049214,0.29399
0.99921,0.039705,0.23146
0.99953,0.030504,0.16808
0.99977,0.021523,0.10414
0.99992,0.012683,0.039908
0.99999,0.0039073,-0.024343
0.99999,-0.0048758,-0.088345
0.99991,-0.013739,-0.15183
0.99974,-0.022757,-0.21456
0.99949,-0.032011,-0.27626
0.99913,-0.041587,-0.33669
0.99867,-0.051585,-0.39563
0.99807,-0.062118,-0.45283
0.99731,-0.073322,-0.50809
0.99635,-0.085361,-0.56119
0.99514,-0.098438,-0.61194
0.99362,-0.11281,-0.66013
0.99167,-0.12879,-0.70561
0.98916,-0.14683,-0.7482
0.98587,-0.16749,-0.78774
0.98148,-0.19158,-0.82409
0.97546,-0.2202,-0.85713
0.96695,-0.25498,-0.88673
0.95445,-0.29836,-0.91279
0.93523,-0.35403,-0.93521
0.90387,-0.42781,-0.95393
0.84894,-0.52848,-0.96886
0.7451,-0.66695,-0.97997
0.53941,-0.84204,-0.9872
0.16998,-0.98545,-0.99054
0.27944,0.96016,-0.98998
0.60189,0.79858,-0.98551
0.7732,0.63417,-0.97715
0.86081,0.50893,-0.96493
0.90851,0.41785,-0.9489
0.93656,0.35049,-0.9291
0.95421,0.29913,-0.90562
0.96595,0.25873,-0.87853
0.97411,0.22605,-0.84793
0.98,0.19897,-0.81393
0.98438,0.17604,-0.77665
0.98772,0.15626,-0.73622
0.99031,0.13891,-0.69279
0.99235,0.12346,-0.64653
0.99398,0.10952,-0.59759
0.99531,0.096784,-0.54616
0.99638,0.085022,-0.49243
0.99726,0.07404,-0.43661
0.99797,0.063686,-0.3789
0.99855,0.05383,-0.31953
0.99902,0.044365,-0.25872
0.99938,0.035195,-0.19672
0.99966,0.026234,-0.13378
0.99985,0.017406,-0.070134
0.99996,0.008636,-0.0060544
1,-0.00014815,0.058197
0.99996,-0.0090195,0.12235
0.99984,-0.018054,0.18614
0.99963,-0.027334,0.24929
0.99932,-0.03695,0.31152
0.99889,-0.047006,0.37255
0.99834,-0.057623,0.43212
0.99762,-0.068945,0.48995
0.9967,-0.081149,0.54578
0.99553,-0.094456,0.59933
0.99403,-0.10915,0.65037
0.99208,-0.12559,0.69863
0.98954,-0.14428,0.74389
0.98614,-0.16589,0.78592
0.98152,-0.19135,0.8245
0.97504,-0.22202,0.85945
0.96563,-0.25994,0.89058
0.95132,-0.30822,0.91773
0.9283,-0.37183,0.94076
0.88856,-0.45876,0.95955
0.81384,-0.5811,0.97399
0.66128,-0.75014,0.98402
0.3509,-0.93641,0.98957
0.12378,0.99231,0.99062
0.52777,0.84939,0.98717
0.74581,0.66616,0.97922
0.85149,0.52437,0.96683
0.90588,0.42354,0.95005
0.93646,0.35077,0.92898
0.95506,0.29641,0.90373
0.96712,0.25433,0.87444
0.97534,0.22071,0.84124
0.98118,0.19311,0.80432
0.98546,0.16991,0.76387
0.98868,0.15001,0.72008
0.99117,0.13263,0.67318
0.99311,0.1172,0.6234
0.99465,0.10331,0.57098
0.99588,0.090638,0.51617
0.99688,0.078943,0.45923
0.99768,0.068028,0.40042
0.99833,0.057736,0.34002
0.99885,0.047935,0.2783
0.99926,0.038514,0.21553
0.99957,0.029378,0.152
0.99979,0.020442,0.087968
0.99993,0.011626,0.023715
1,0.0028567,-0.040489
0.99998,-0.0059384,-0.10438
0.99989,-0.014832,-0.16769
0.99971,-0.023901,-0.23017
0.99945,-0.033226,-0.29157
0.99908,-0.042897,-0.35164
0.99859,-0.053017,-0.41015
0.99797,-0.063705,-0.46688
0.99718,-0.075102,-0.52161
0.99618,-0.08738,-0.57414
0.99491,-0.10075,-0.62426
0.99331,-0.11549,-0.67178
0.99126,-0.13195,-0.71655
0.9886,-0.15058,-0.75838
0.98509,-0.17202,-0.79714
0.98038,-0.19712,-0.83267
0.97387,-0.22711,-0.86486
0.96458,-0.26379,-0.89358
0.95079,-0.30983,-0.91874
0.92927,-0.36941,-0.94024
0.89354,-0.44899,-0.95801
0.82972,-0.55819,-0.972
0.70691,-0.70731,-0.98214
0.4645,-0.88557,-0.9884
0.057501,-0.99835,-0.99077
0.37553,0.92681,-0.98923
0.65531,0.75536,-0.98378
0.79997,0.60004,-0.97446
0.87483,0.48442,-0.96128
0.91642,0.40022,-0.9443
0.94133,0.33748,-0.92358
0.95725,0.28926,-0.89918
0.96797,0.25105,-0.87121
0.97551,0.21995,-0.83974
0.981,0.19403,-0.80491
0.9851,0.17197,-0.76682
0.98825,0.15285,-0.72563
0.99071,0.13602,-0.68147
0.99265,0.12098,-0.63451
0.99422,0.10737,-0.58492
0.99549,0.094904,-0.5329
0.99652,0.083353,-0.47862
0.99737,0.072542,-0.42229
0.99806,0.062324,-0.36414
0.99862,0.052576,-0.30438
0.99907,0.043192,-0.24324
0.99942,0.034081,-0.18097
0.99968,0.02516,-0.11782
0.99987,0.016353,-0.054035
0.99997,0.0075849,0.010122
1,-0.0012155,0.074384
0.99995,-0.010122,0.13848
0.99982,-0.019212,0.20214
0.99959,-0.028569,0.26509
0.99927,-0.038288,0.32705
0.99882,-0.048475,0.38775
0.99824,-0.059257,0.44692
0.99749,-0.070786,0.50427
0.99653,-0.083249,0.55955
0.9953,-0.09688,0.6125
0.99371,-0.11198,0.66286
0.99165,-0.12895,0.71039
0.98894,-0.14831,0.75486
0.98531,-0.17079,0.79603
0.98032,-0.19743,0.83372
0.97325,-0.22973,0.86771
0.96288,-0.26994,0.89785
0.94689,-0.32156,0.92397
0.92072,-0.39022,0.94593
0.87457,-0.48489,0.96363
0.78575,-0.61854,0.97696
0.60189,-0.79858,0.98585
0.24125,-0.97046,0.99027
0.24228,0.97021,0.99017
0.59781,0.80164,0.98557
0.77937,0.62656,0.97649
0.86808,0.49643,0.96298
0.91479,0.40392,0.9451
0.94164,0.33662,0.92297
0.95827,0.28586,0.89668
0.96921,0.24624,0.86638
0.97676,0.21435,0.83223
0.98217,0.188,0.7944
0.98617,0.16574,0.75308
0.9892,0.14654,0.70849
0.99155,0.1297,0.66085
0.9934,0.1147,0.61038
0.99487,0.10115,0.55733
0.99605,0.088751,0.50197
0.99701,0.077272,0.44454
0.99778,0.066531,0.38531
0.99841,0.056376,0.32456
0.99891,0.046682,0.26256
0.9993,0.037344,0.19958
0.9996,0.028268,0.1359
0.99981,0.01937,0.071799
0.99994,0.010575,0.0075421
1,0.0018068,-0.056598
0.99998,-0.0070051,-0.12036
0.99987,-0.015935,-0.18348
0.99969,-0.025059,-0.2457
0.99941,-0.034461,-0.30678
0.99902,-0.044234,-0.36647
0.99851,-0.054483,-0.42455
0.99786,-0.065334,-0.4808
0.99704,-0.076933,-0.53499
0.99599,-0.089464,-0.58692
0.99467,-0.10315,-0.6364
0.99298,-0.11828,-0.68325
0.99081,-0.13524,-0.72729
0.98799,-0.15451,-0.76837
0.98425,-0.17677,-0.80633
0.97919,-0.20297,-0.84103
0.97213,-0.23444,-0.87236
0.96197,-0.27317,-0.9002
0.94669,-0.32214,-0.92445
0.92249,-0.38602,-0.94503
0.88159,-0.47201,-0.96186
0.80706,-0.59047,-0.97489
0.66146,-0.74998,-0.98407
0.37835,-0.92566,-0.98936
0.056897,0.99838,-0.99075
0.46066,0.88757,-0.98823
0.70031,0.71384,-0.98182
0.82262,0.56858,-0.97153
0.88692,0.46192,-0.9574
0.92336,0.38393,-0.93948
0.94558,0.32539,-0.91783
0.95999,0.28003,-0.89253
0.96982,0.24383,-0.86367
0.97679,0.21418,-0.83135
0.98191,0.18933,-0.79568
0.98577,0.16808,-0.75681
0.98875,0.1496,-0.71485
0.99108,0.13325,-0.66997
0.99294,0.1186,-0.62234
0.99444,0.1053,-0.57212
0.99566,0.093083,-0.5195
0.99665,0.081733,-0.46468
0.99747,0.071083,-0.40787
0.99814,0.060993,-0.34929
0.99868,0.051345,-0.28915
0.99912,0.042037,-0.2277
0.99946,0.032981,-0.16518
0.99971,0.024095,-0.10183
0.99988,0.015303,-0.037919
0.99998,0.0065326,0.026298
1,-0.0022887,0.090553
0.99994,-0.011235,0.15457
0.99979,-0.020386,0.21809
0.99956,-0.029826,0.28083
0.99921,-0.039654,0.3425
0.99875,-0.049981,0.40285
0.99814,-0.060938,0.46159
0.99735,-0.072686,0.51845
0.99634,-0.085422,0.57318
0.99505,-0.099397,0.6255
0.99337,-0.11493,0.67517
0.99119,-0.13245,0.72195
0.9883,-0.15253,0.76561
0.9844,-0.17596,0.80592
0.979,-0.20388,0.84269
0.97128,-0.23794,0.87573
0.95981,-0.28066,0.90486
0.94186,-0.33599,0.92994
0.91197,-0.41027,0.95083
0.85806,-0.51355,0.96743
0.75191,-0.65927,0.97964
0.53075,-0.84753,0.9874
0.12193,-0.99254,0.99067
0.35056,0.93654,0.98943
0.65625,0.75454,0.98369
0.80727,0.59018,0.97348
0.88215,0.47096,0.95885
0.92252,0.38595,0.93989
0.94622,0.32353,0.91669
0.96115,0.27603,0.88937
